0,train,16.97540591772935,0.4448621553884712
0,train,16.975399727211858,0.4450187969924812
0,val,0.9202389526256552,0.6264501160092807
0,test,1.4858792272107355,0.4436781609195402
CurrentBestEpoch,0,BestLoss,0.9202389526256552,BestValAcc,0.6264501160092807,BestTestAcc,0.4436781609195402 
1,train,15.689989986276268,0.568295739348371
1,val,0.8106008676807731,0.6850348027842227
1,test,1.452720376814919,0.5126436781609195
CurrentBestEpoch,1,BestLoss,0.8106008676807731,BestValAcc,0.6850348027842227,BestTestAcc,0.5126436781609195 
2,train,14.928498069744062,0.6306390977443609
2,val,0.6900505885447261,0.7546403712296984
2,test,1.3333106885011168,0.5379310344827586
CurrentBestEpoch,2,BestLoss,0.6900505885447261,BestValAcc,0.7546403712296984,BestTestAcc,0.5379310344827586 
3,train,14.37235695258119,0.6710526315789473
3,val,0.6539873126764585,0.7685614849187935
3,test,1.3455358242166453,0.5655172413793104
CurrentBestEpoch,3,BestLoss,0.6539873126764585,BestValAcc,0.7685614849187935,BestTestAcc,0.5655172413793104 
4,train,13.847905032318039,0.7014411027568922
4,val,0.6343982393946282,0.775522041763341
4,test,1.363013139264337,0.5747126436781609
CurrentBestEpoch,4,BestLoss,0.6343982393946282,BestValAcc,0.775522041763341,BestTestAcc,0.5747126436781609 
5,train,13.352965340578466,0.7232142857142857
5,val,0.5762908953801662,0.798723897911833
5,test,1.2817429367153124,0.6114942528735632
CurrentBestEpoch,5,BestLoss,0.5762908953801662,BestValAcc,0.798723897911833,BestTestAcc,0.6114942528735632 
6,train,12.841073645684952,0.7404448621553885
6,val,0.6047313606102892,0.8045243619489559
6,test,1.3496285778352584,0.6022988505747127
CurrentBestEpoch,6,BestLoss,0.6047313606102892,BestValAcc,0.8045243619489559,BestTestAcc,0.6022988505747127 
7,train,12.389661918009134,0.756265664160401
7,val,0.5750527372475704,0.8056844547563805
7,test,1.4848833434883206,0.5816091954022988
CurrentBestEpoch,7,BestLoss,0.5750527372475704,BestValAcc,0.8056844547563805,BestTestAcc,0.5816091954022988 
8,train,11.905154835311393,0.7761591478696742
8,val,0.5679064600484277,0.8149651972157773
8,test,1.4771068879927711,0.5862068965517241
CurrentBestEpoch,8,BestLoss,0.5679064600484277,BestValAcc,0.8149651972157773,BestTestAcc,0.5862068965517241 
9,train,11.432694482922853,0.781328320802005
9,val,0.5979409845688504,0.8091647331786543
9,test,1.3495094606246072,0.6045977011494252
CurrentBestEpoch,8,BestLoss,0.5679064600484277,BestValAcc,0.8149651972157773,BestTestAcc,0.5862068965517241 
BestEpoch,8,BestLoss,0.5679064600484277,BestValAcc,0.8149651972157773,BestTestAcc,0.5862068965517241 
0,train,16.998638100492627,0.44219924812030076
0,val,0.9366988175982942,0.6223897911832946
0,test,1.4536806172338026,0.46206896551724136
CurrentBestEpoch,0,BestLoss,0.9366988175982942,BestValAcc,0.6223897911832946,BestTestAcc,0.46206896551724136 
1,train,15.771997007212244,0.5595238095238095
1,val,0.7777424475433102,0.7006960556844548
1,test,1.3050915838658124,0.5517241379310345
CurrentBestEpoch,1,BestLoss,0.7777424475433102,BestValAcc,0.7006960556844548,BestTestAcc,0.5517241379310345 
2,train,14.953049738604323,0.6259398496240601
2,val,0.727161674516107,0.7360788863109049
2,test,1.2879350245684043,0.5540229885057472
CurrentBestEpoch,2,BestLoss,0.727161674516107,BestValAcc,0.7360788863109049,BestTestAcc,0.5540229885057472 
3,train,14.338211449166588,0.6657268170426065
3,val,0.6181710098293154,0.7807424593967517
3,test,1.4163081772025974,0.542528735632184
CurrentBestEpoch,3,BestLoss,0.6181710098293154,BestValAcc,0.7807424593967517,BestTestAcc,0.542528735632184 
4,train,13.79996533262401,0.7005012531328321
4,val,0.6147005711865813,0.7853828306264501
4,test,1.3196939336842504,0.5563218390804597
CurrentBestEpoch,4,BestLoss,0.6147005711865813,BestValAcc,0.7853828306264501,BestTestAcc,0.5563218390804597 
5,train,13.303341327753282,0.7153822055137845
5,val,0.6172582497107181,0.7819025522041764
5,test,1.3708012745298188,0.5885057471264368
CurrentBestEpoch,4,BestLoss,0.6147005711865813,BestValAcc,0.7853828306264501,BestTestAcc,0.5563218390804597 
6,train,12.761550984585794,0.7432644110275689
6,val,0.5941559895700202,0.802784222737819
